f0x,f0y,f1x,f1y,f2x,f2y,f3x,f3y,roll,pitch,label
-45.21,14.44,-29.24,-3.83,4.15,24.14,-18.69,13.17,-16.68,8.92,6
-45.21,14.44,-29.24,-3.83,4.15,24.14,-20.85,8.71,-19.32,8.65,6
-45.34,10.67,-26.02,0.36,4.15,24.14,-20.85,8.71,-20.21,9.74,6
-45.34,10.67,-26.02,0.36,7.64,24.05,-20.85,8.71,-21.94,9.47,6
-45.34,10.67,-26.02,0.36,7.64,24.05,-17.37,10.78,-22.35,9.28,6
-40.16,10.16,-26.02,0.36,7.64,24.05,-17.37,10.78,-24.66,8.06,6
-40.16,10.16,-16.7,-1.63,7.64,24.05,-17.37,10.78,-24.51,8.33,6
-40.16,10.16,-16.7,-1.63,9.44,28.38,-17.37,10.78,-24.17,9.33,6
-40.16,10.16,-16.7,-1.63,9.44,28.38,-9.46,10.68,-24.11,9.18,6
-44.46,7.06,-16.7,-1.63,9.44,28.38,-9.46,10.68,-24.19,8.65,6
-44.46,7.06,-20.42,-2.63,9.44,28.38,-9.46,10.68,-23.92,9.57,6
-44.46,7.06,-20.42,-2.63,9.62,28.09,-9.46,10.68,-23.0,10.11,6
-44.46,7.06,-20.42,-2.63,9.62,28.09,-16.93,12.96,-22.69,11.41,6
-42.0,12.88,-20.42,-2.63,9.62,28.09,-16.93,12.96,-22.74,13.56,6
-42.0,12.88,-23.06,-1.31,9.62,28.09,-16.93,12.96,-23.99,12.37,6
-42.0,12.88,-23.06,-1.31,7.94,25.75,-16.93,12.96,-24.74,11.35,6
-42.0,12.88,-23.06,-1.31,7.94,25.75,-13.18,16.44,-24.77,12.37,6
-39.64,11.24,-23.06,-1.31,7.94,25.75,-13.18,16.44,-24.59,12.79,6
-39.64,11.24,-21.36,-0.58,7.94,25.75,-13.18,16.44,-24.5,12.17,6
-39.64,11.24,-21.36,-0.58,9.79,27.63,-13.18,16.44,-24.53,12.17,6
-39.64,11.24,-21.36,-0.58,9.79,27.63,-14.49,13.14,-24.6,12.33,6
-39.52,11.8,-21.36,-0.58,9.79,27.63,-14.49,13.14,-24.8,12.19,6
-39.52,11.8,-19.62,-0.75,9.79,27.63,-14.49,13.14,-24.9,12.13,6
-39.52,11.8,-19.62,-0.75,10.55,27.29,-14.49,13.14,-25.0,11.74,6
-39.52,11.8,-19.62,-0.75,10.55,27.29,-14.11,12.92,-25.08,11.39,6
-40.19,11.05,-19.62,-0.75,10.55,27.29,-14.11,12.92,-25.08,11.21,6
-40.19,11.05,-20.09,-0.6,10.55,27.29,-14.11,12.92,-25.04,11.21,6
-40.19,11.05,-20.09,-0.6,9.91,26.54,-14.11,12.92,-25.09,10.85,6
-40.19,11.05,-20.09,-0.6,9.91,26.54,-13.89,12.35,-25.07,10.72,6
-40.5,10.57,-20.09,-0.6,9.91,26.54,-13.89,12.35,-25.03,10.76,6
-40.5,10.57,-20.04,-1.83,9.91,26.54,-13.89,12.35,-25.11,10.71,6
-40.5,10.57,-20.04,-1.83,10.16,27.4,-13.89,12.35,-25.1,10.75,6
-40.5,10.57,-20.04,-1.83,10.16,27.4,-13.47,12.15,-25.16,10.61,6
-40.91,10.73,-20.04,-1.83,10.16,27.4,-13.47,12.15,-25.18,10.59,6
-40.91,10.73,-20.42,-1.62,10.16,27.4,-13.47,12.15,-25.15,10.59,6
-40.91,10.73,-20.42,-1.62,10.61,26.6,-13.47,12.15,-25.23,10.51,6
-40.91,10.73,-20.42,-1.62,10.61,26.6,-14.38,12.16,-25.26,10.45,6
-41.13,10.01,-20.42,-1.62,10.61,26.6,-14.38,12.16,-25.26,10.46,6
-41.13,10.01,-20.59,-2.15,10.61,26.6,-14.38,12.16,-25.27,10.43,6
-41.13,10.01,-20.59,-2.15,10.59,26.87,-14.38,12.16,-25.35,10.42,6
-41.13,10.01,-20.59,-2.15,10.59,26.87,-13.64,11.68,-25.42,10.35,6
-41.19,10.3,-20.59,-2.15,10.59,26.87,-13.64,11.68,-25.46,10.3,6
-41.19,10.3,-20.31,-2.27,10.59,26.87,-13.64,11.68,-25.5,10.27,6
-41.19,10.3,-20.31,-2.27,9.73,26.63,-13.64,11.68,-25.48,10.29,6
-41.19,10.3,-20.31,-2.27,9.73,26.63,-13.14,11.56,-25.48,10.29,6
-40.96,9.91,-20.31,-2.27,9.73,26.63,-13.14,11.56,-25.53,10.26,6
-40.96,9.91,-19.85,-2.65,9.73,26.63,-13.14,11.56,-25.54,10.23,6
-40.96,9.91,-19.85,-2.65,10.54,25.89,-13.14,11.56,-25.62,10.16,6
-40.96,9.91,-19.85,-2.65,10.54,25.89,-13.79,12.0,-25.59,10.18,6
-40.93,9.75,-19.85,-2.65,10.54,25.89,-13.79,12.0,-25.63,10.14,6
-40.93,9.75,-20.12,-2.01,10.54,25.89,-13.79,12.0,-25.59,10.16,6
-40.93,9.75,-20.12,-2.01,11.2,26.21,-13.79,12.0,-25.67,10.09,6
-40.93,9.75,-20.12,-2.01,11.2,26.21,-13.64,11.54,-25.68,10.03,6
-41.59,9.08,-19.36,-2.84,11.43,26.3,-13.64,11.54,-25.9,9.82,6
-41.59,9.08,-19.36,-2.84,11.43,26.3,-13.76,11.18,-25.89,9.79,6
-40.93,9.35,-19.36,-2.84,11.43,26.3,-13.76,11.18,-25.88,9.79,6
-40.93,9.35,-19.88,-2.87,11.43,26.3,-13.76,11.18,-25.97,9.66,6
-40.93,9.35,-19.88,-2.87,11.23,26.13,-13.76,11.18,-25.96,9.68,6
-40.93,9.35,-19.88,-2.87,11.23,26.13,-13.41,10.91,-26.09,9.52,6
-41.69,9.07,-19.88,-2.87,11.23,26.13,-13.41,10.91,-26.07,9.51,6
-64.29,-10.69,-42.79,-36.94,-2.06,-21.3,-30.73,-29.35,14.84,-36.52,7
-63.89,-10.84,-42.79,-36.94,-2.06,-21.3,-30.73,-29.35,14.79,-36.62,7
-63.89,-10.84,-43.21,-36.54,-2.06,-21.3,-30.73,-29.35,14.65,-36.65,7
-63.89,-10.84,-43.21,-36.54,-2.69,-20.79,-30.73,-29.35,14.61,-36.61,7
-63.89,-10.84,-43.21,-36.54,-2.69,-20.79,-29.62,-30.28,14.66,-36.58,7
-64.47,-11.03,-43.21,-36.54,-2.69,-20.79,-29.62,-30.28,14.69,-36.57,7
-64.47,-11.03,-42.57,-36.4,-2.69,-20.79,-29.62,-30.28,14.31,-36.51,7
-64.47,-11.03,-42.57,-36.4,-0.42,-20.12,-29.62,-30.28,13.95,-36.14,7
-65.75,-11.85,-42.57,-36.4,-0.42,-20.12,-29.22,-29.96,13.44,-36.78,7
-65.75,-11.85,-45.89,-34.76,-0.42,-20.12,-29.22,-29.96,13.31,-36.73,7
-65.75,-11.85,-45.89,-34.76,-1.51,-19.92,-29.22,-29.96,13.0,-36.73,7
-65.75,-11.85,-45.89,-34.76,-1.51,-19.92,-29.53,-28.97,13.19,-36.39,7
-64.82,-12.54,-45.89,-34.76,-1.51,-19.92,-29.53,-28.97,12.88,-36.51,7
-64.82,-12.54,-42.07,-36.86,-1.51,-19.92,-29.53,-28.97,12.99,-36.44,7
-64.82,-12.54,-42.07,-36.86,-1.3,-19.94,-29.53,-28.97,12.94,-36.41,7
-64.82,-12.54,-42.07,-36.86,-1.3,-19.94,-29.11,-29.65,12.85,-36.34,7
-64.94,-11.58,-42.07,-36.86,-1.3,-19.94,-29.11,-29.65,12.95,-36.29,7
-64.94,-11.58,-42.95,-35.84,-1.3,-19.94,-29.11,-29.65,13.17,-36.11,7
-64.94,-11.58,-42.95,-35.84,-1.39,-19.84,-29.11,-29.65,13.18,-36.06,7
-64.94,-11.58,-42.95,-35.84,-1.39,-19.84,-30.34,-29.12,13.29,-35.95,7
-65.42,-10.75,-42.95,-35.84,-1.39,-19.84,-30.34,-29.12,13.28,-36.0,7
-65.42,-10.75,-44.76,-34.02,-1.39,-19.84,-30.34,-29.12,13.75,-35.56,7
-65.42,-10.75,-44.76,-34.02,-2.73,-20.4,-30.34,-29.12,13.94,-35.19,7
-65.42,-10.75,-44.76,-34.02,-2.73,-20.4,-31.31,-28.2,13.85,-35.04,7
-66.43,-8.98,-44.76,-34.02,-2.73,-20.4,-31.31,-28.2,13.28,-35.28,7
-66.43,-8.98,-45.08,-34.34,-2.73,-20.4,-31.31,-28.2,13.96,-34.8,7
-66.43,-8.98,-45.08,-34.34,-3.41,-19.74,-31.31,-28.2,13.79,-34.55,7
-66.43,-8.98,-45.08,-34.34,-3.41,-19.74,-32.39,-26.66,13.87,-34.3,7
-66.25,-9.23,-45.08,-34.34,-3.41,-19.74,-32.39,-26.66,14.24,-33.9,7
-66.25,-9.23,-45.79,-33.17,-3.41,-19.74,-32.39,-26.66,14.66,-33.77,7
-66.25,-9.23,-45.79,-33.17,-3.84,-21.53,-32.39,-26.66,14.92,-33.88,7
-66.25,-9.23,-45.79,-33.17,-3.84,-21.53,-35.58,-23.66,14.9,-33.97,7
-65.22,-8.21,-45.79,-33.17,-3.84,-21.53,-35.58,-23.66,15.78,-33.5,7
-65.22,-8.21,-45.29,-33.65,-3.84,-21.53,-35.58,-23.66,15.82,-33.61,7
-65.22,-8.21,-45.29,-33.65,2.39,-15.56,-35.58,-23.66,14.68,-34.3,7
-65.22,-8.21,-45.29,-33.65,2.39,-15.56,-31.91,-27.64,14.38,-34.14,7
-66.14,-12.33,-45.29,-33.65,2.39,-15.56,-31.91,-27.64,14.04,-34.27,7
-66.14,-12.33,-43.21,-35.42,2.39,-15.56,-31.91,-27.64,14.19,-34.52,7
-66.14,-12.33,-43.21,-35.42,-1.78,-18.8,-31.91,-27.64,13.97,-34.31,7
-66.14,-12.33,-43.21,-35.42,-1.78,-18.8,-31.84,-29.25,13.88,-33.9,7
-65.95,-9.97,-43.21,-35.42,-1.78,-18.8,-31.84,-29.25,13.63,-33.9,7
-65.95,-9.97,-45.16,-32.99,-1.78,-18.8,-31.84,-29.25,13.26,-33.74,7
-65.95,-9.97,-45.16,-32.99,-2.77,-20.82,-31.84,-29.25,13.93,-33.95,7
-65.95,-9.97,-45.16,-32.99,-2.77,-20.82,-35.65,-28.97,14.43,-34.32,7
-65.07,-7.16,-45.16,-32.99,-2.77,-20.82,-35.65,-28.97,14.94,-34.78,7
-65.07,-7.16,-44.63,-35.33,-2.77,-20.82,-35.65,-28.97,14.84,-34.82,7
-65.07,-7.16,-44.63,-35.33,-4.9,-19.98,-35.65,-28.97,14.6,-34.84,7
-65.07,-7.16,-44.63,-35.33,-4.9,-19.98,-33.35,-28.6,13.96,-35.03,7
-64.74,-8.3,-44.63,-35.33,-4.9,-19.98,-33.35,-28.6,14.13,-34.97,7
-64.74,-8.3,-45.81,-34.05,-4.9,-19.98,-33.35,-28.6,14.3,-34.76,7
-64.74,-8.3,-45.81,-34.05,-3.84,-19.93,-33.35,-28.6,14.15,-34.66,7
-64.74,-8.3,-45.81,-34.05,-3.84,-19.93,-33.26,-27.66,14.32,-34.51,7
-65.57,-8.44,-45.81,-34.05,-3.84,-19.93,-33.26,-27.66,13.87,-34.45,7
-65.57,-8.44,-45.45,-33.61,-3.84,-19.93,-33.26,-27.66,13.8,-34.51,7
-65.57,-8.44,-45.45,-33.61,-3.1,-18.92,-33.26,-27.66,14.13,-34.46,7
-65.57,-8.44,-45.45,-33.61,-3.1,-18.92,-31.34,-26.45,13.99,-34.22,7
-68.88,-7.88,-45.45,-33.61,-3.1,-18.92,-31.34,-26.45,13.36,-33.72,7
-68.88,-7.88,-40.4,-36.15,-3.1,-18.92,-31.34,-26.45,13.19,-31.9,7
-68.88,-7.88,-40.4,-36.15,-1.97,-14.33,-31.34,-26.45,13.42,-31.54,7
-68.88,-7.88,-40.4,-36.15,-1.97,-14.33,-24.28,-24.98,13.45,-31.48,7
-68.62,-11.1,-40.4,-36.15,-1.97,-14.33,-24.28,-24.98,13.33,-31.52,7
-68.62,-11.1,-42.46,-33.91,-1.97,-14.33,-24.28,-24.98,13.73,-31.7,7
-68.62,-11.1,-42.46,-33.91,0.88,-15.49,-24.28,-24.98,14.06,-31.92,7
-68.62,-11.1,-42.46,-33.91,0.88,-15.49,-26.85,-26.73,13.59,-32.59,7
-68.97,-9.3,-42.46,-33.91,0.88,-15.49,-26.85,-26.73,13.61,-32.7,7
-68.97,-9.3,-41.88,-34.88,0.88,-15.49,-26.85,-26.73,13.73,-32.62,7
-68.97,-9.3,-41.88,-34.88,3.03,-15.0,-26.85,-26.73,13.47,-32.66,7
-68.97,-9.3,-41.88,-34.88,3.03,-15.0,-28.14,-26.19,13.65,-32.95,7
-64.95,-11.62,-41.88,-34.88,3.03,-15.0,-28.14,-26.19,14.24,-34.24,7
-64.95,-11.62,-39.97,-37.47,3.03,-15.0,-28.14,-26.19,14.25,-34.9,7
-64.95,-11.62,-39.97,-37.47,1.4,-16.92,-28.14,-26.19,14.89,-34.24,7
-64.95,-11.62,-39.97,-37.47,1.4,-16.92,-30.15,-25.72,15.1,-33.61,7
-65.71,-11.13,-39.97,-37.47,1.4,-16.92,-30.15,-25.72,15.52,-33.35,7
-65.71,-11.13,-42.16,-36.56,1.4,-16.92,-30.15,-25.72,16.97,-34.75,7
-65.71,-11.13,-42.16,-36.56,-0.19,-20.3,-30.15,-25.72,16.97,-34.76,7
-65.71,-11.13,-42.16,-36.56,-0.19,-20.3,-28.85,-27.03,16.53,-35.03,7
-63.88,-12.47,-42.16,-36.56,-0.19,-20.3,-28.85,-27.03,16.47,-35.13,7
-63.88,-12.47,-41.4,-36.71,-0.19,-20.3,-28.85,-27.03,16.63,-35.11,7
-63.88,-12.47,-41.4,-36.71,0.86,-19.4,-28.85,-27.03,16.41,-35.28,7
-63.88,-12.47,-41.4,-36.71,0.86,-19.4,-28.42,-29.65,16.34,-35.35,7
-64.14,-12.47,-41.4,-36.71,0.86,-19.4,-28.42,-29.65,16.46,-35.27,7
-64.14,-12.47,-41.87,-36.61,0.86,-19.4,-28.42,-29.65,16.32,-35.4,7
-64.14,-12.47,-41.87,-36.61,0.27,-19.06,-28.42,-29.65,16.39,-35.43,7
-64.14,-12.47,-41.87,-36.61,0.27,-19.06,-28.33,-29.21,16.34,-35.44,7
-65.35,-11.59,-41.87,-36.61,0.27,-19.06,-28.33,-29.21,16.2,-35.46,7
-65.35,-11.59,-40.55,-37.91,0.27,-19.06,-28.33,-29.21,16.14,-35.4,7
-65.35,-11.59,-40.55,-37.91,0.18,-18.89,-28.33,-29.21,16.1,-35.32,7
-65.35,-11.59,-40.55,-37.91,0.18,-18.89,-27.97,-28.97,16.08,-35.29,7
-64.76,-12.12,-40.55,-37.91,0.18,-18.89,-27.97,-28.97,16.08,-35.25,7
-64.76,-12.12,-41.05,-37.33,0.18,-18.89,-27.97,-28.97,16.19,-35.21,7
-64.76,-12.12,-41.05,-37.33,1.19,-18.69,-27.97,-28.97,16.19,-35.16,7
-64.76,-12.12,-41.05,-37.33,1.19,-18.69,-28.92,-28.85,16.12,-35.09,7
-65.07,-12.11,-41.05,-37.33,1.19,-18.69,-28.92,-28.85,16.23,-35.04,7
-65.07,-12.11,-42.57,-35.88,1.19,-18.69,-28.92,-28.85,16.19,-35.01,7
-65.07,-12.11,-42.57,-35.88,0.03,-19.14,-28.92,-28.85,16.18,-34.86,7
-65.07,-12.11,-42.57,-35.88,0.03,-19.14,-29.37,-27.68,16.17,-34.84,7
-65.62,-11.02,-42.57,-35.88,0.03,-19.14,-29.37,-27.68,16.22,-34.72,7
-65.62,-11.02,-42.07,-36.03,0.03,-19.14,-29.37,-27.68,16.27,-34.68,7
-65.62,-11.02,-42.07,-36.03,0.48,-19.42,-29.37,-27.68,16.23,-34.72,7
-65.62,-11.02,-42.07,-36.03,0.48,-19.42,-29.13,-27.9,16.29,-34.74,7
-65.31,-11.29,-42.07,-36.03,0.48,-19.42,-29.13,-27.9,16.34,-34.57,7
-65.31,-11.29,-40.85,-37.94,0.48,-19.42,-29.13,-27.9,16.05,-34.55,7
-65.31,-11.29,-40.85,-37.94,-1.5,-16.87,-29.13,-27.9,16.32,-34.43,7
-65.31,-11.29,-40.85,-37.94,-1.5,-16.87,-28.21,-28.92,16.31,-34.48,7
-64.65,-11.88,-40.85,-37.94,-1.5,-16.87,-28.21,-28.92,16.32,-34.54,7
-64.65,-11.88,-43.57,-34.83,-1.5,-16.87,-28.21,-28.92,16.31,-34.52,7
-64.65,-11.88,-43.57,-34.83,0.46,-19.35,-28.21,-28.92,16.31,-34.48,7
-64.65,-11.88,-43.57,-34.83,0.46,-19.35,-29.43,-28.22,16.44,-34.41,7
-65.06,-11.12,-43.57,-34.83,0.46,-19.35,-29.43,-28.22,16.33,-34.51,7
-65.06,-11.12,-42.55,-35.85,0.46,-19.35,-29.43,-28.22,16.41,-34.65,7
-65.06,-11.12,-42.55,-35.85,-0.28,-18.48,-29.43,-28.22,16.38,-34.72,7
-65.06,-11.12,-42.55,-35.85,-0.28,-18.48,-29.36,-27.9,16.44,-34.71,7
-64.36,-11.56,-42.55,-35.85,-0.28,-18.48,-29.36,-27.9,16.55,-34.9,7
-64.36,-11.56,-42.4,-36.39,-0.28,-18.48,-29.36,-27.9,16.66,-34.87,7
-64.36,-11.56,-42.4,-36.39,-0.53,-18.77,-29.36,-27.9,16.67,-34.88,7
-64.36,-11.56,-42.4,-36.39,-0.53,-18.77,-29.15,-28.97,16.73,-34.91,7
-65.51,-10.81,-42.4,-36.39,-0.53,-18.77,-29.15,-28.97,16.77,-34.96,7
-65.51,-10.81,-41.95,-36.69,-0.53,-18.77,-29.15,-28.97,16.8,-35.07,7
-65.51,-10.81,-41.95,-36.69,-0.02,-19.54,-29.15,-28.97,16.88,-35.08,7
-65.51,-10.81,-41.95,-36.69,-0.02,-19.54,-28.94,-28.97,16.85,-35.24,7
-63.88,-12.01,-41.95,-36.69,-0.02,-19.54,-28.94,-28.97,16.81,-35.33,7
-63.88,-12.01,-41.84,-36.7,-0.02,-19.54,-28.94,-28.97,16.79,-35.4,7
-63.88,-12.01,-41.84,-36.7,0.08,-19.8,-28.94,-28.97,16.75,-35.43,7
-63.88,-12.01,-41.84,-36.7,0.08,-19.8,-28.84,-29.34,16.77,-35.45,7
-64.94,-11.6,-41.84,-36.7,0.08,-19.8,-28.84,-29.34,16.6,-35.52,7
-64.94,-11.6,-41.7,-36.91,0.08,-19.8,-28.84,-29.34,16.47,-35.53,7
-64.94,-11.6,-41.7,-36.91,0.16,-19.34,-28.84,-29.34,16.3,-35.56,7
-64.94,-11.6,-41.7,-36.91,0.16,-19.34,-28.87,-29.43,16.34,-35.67,7
-64.53,-12.15,-41.7,-36.91,0.16,-19.34,-28.87,-29.43,16.34,-35.79,7
-64.53,-12.15,-41.15,-37.42,0.16,-19.34,-28.87,-29.43,16.27,-35.89,7
-64.53,-12.15,-41.15,-37.42,0.65,-20.11,-28.87,-29.43,16.18,-35.97,7
-64.53,-12.15,-41.15,-37.42,0.65,-20.11,-27.88,-29.74,16.04,-35.96,7
-65.54,-11.53,-41.15,-37.42,0.65,-20.11,-27.88,-29.74,15.99,-35.67,7
-65.54,-11.53,-41.74,-36.86,0.65,-20.11,-27.88,-29.74,16.01,-35.62,7
-65.54,-11.53,-41.74,-36.86,2.1,-20.95,-27.88,-29.74,15.79,-35.72,7
-65.54,-11.53,-41.74,-36.86,2.1,-20.95,-28.12,-28.72,15.61,-35.99,7
-64.46,-12.59,-41.74,-36.86,2.1,-20.95,-28.12,-28.72,15.56,-36.07,7
-64.46,-12.59,-40.83,-37.61,2.1,-20.95,-28.12,-28.72,15.29,-36.02,7
-64.46,-12.59,-40.83,-37.61,1.83,-19.56,-28.12,-28.72,15.43,-36.03,7
-64.46,-12.59,-40.83,-37.61,1.83,-19.56,-27.64,-29.23,15.28,-36.15,7
-64.03,-13.52,-40.83,-37.61,1.83,-19.56,-27.64,-29.23,15.21,-36.21,7
-64.03,-13.52,-40.94,-37.59,1.83,-19.56,-27.64,-29.23,15.17,-36.36,7
-64.03,-13.52,-40.94,-37.59,1.75,-19.74,-27.64,-29.23,15.22,-36.46,7
-64.03,-13.52,-40.94,-37.59,1.75,-19.74,-27.42,-30.41,15.44,-36.52,7
-62.89,-13.98,-40.94,-37.59,1.75,-19.74,-27.42,-30.41,15.25,-36.55,7
-62.89,-13.98,-41.56,-37.12,1.75,-19.74,-27.42,-30.41,15.27,-36.54,7
-62.89,-13.98,-41.56,-37.12,1.36,-19.92,-27.42,-30.41,15.26,-36.57,7
-62.89,-13.98,-41.56,-37.12,1.36,-19.92,-26.76,-30.52,15.3,-36.54,7
-63.63,-13.46,-41.56,-37.12,1.36,-19.92,-26.76,-30.52,15.33,-36.46,7
-63.63,-13.46,-40.74,-38.12,1.36,-19.92,-26.76,-30.52,15.41,-36.45,7
-63.63,-13.46,-40.74,-38.12,0.56,-20.6,-26.76,-30.52,15.4,-36.49,7
-63.63,-13.46,-40.74,-38.12,0.56,-20.6,-28.09,-29.42,15.35,-36.41,7
-63.96,-13.05,-40.74,-38.12,0.56,-20.6,-28.09,-29.42,15.34,-36.35,7
-63.96,-13.05,-40.75,-37.87,0.56,-20.6,-28.09,-29.42,15.47,-36.34,7
-63.96,-13.05,-40.75,-37.87,0.01,-19.84,-28.09,-29.42,15.32,-36.41,7
-63.96,-13.05,-40.75,-37.87,0.01,-19.84,-28.12,-29.51,15.3,-36.46,7
-63.86,-13.5,-40.75,-37.87,0.01,-19.84,-28.12,-29.51,15.18,-36.49,7
-63.86,-13.5,-40.92,-37.5,0.01,-19.84,-28.12,-29.51,15.16,-36.42,7
-63.86,-13.5,-40.92,-37.5,1.35,-19.64,-28.12,-29.51,15.12,-36.73,7
-63.86,-13.5,-40.92,-37.5,1.35,-19.64,-27.7,-29.87,15.03,-36.82,7
-64.31,-13.13,-40.92,-37.5,1.35,-19.64,-27.7,-29.87,14.87,-36.73,7
-64.31,-13.13,-37.24,-40.1,1.35,-19.64,-27.7,-29.87,14.29,-36.56,7
-64.31,-13.13,-37.24,-40.1,2.18,-17.81,-27.7,-29.87,14.21,-36.43,7
-64.31,-13.13,-37.24,-40.1,2.18,-17.81,-28.4,-28.59,13.73,-35.33,7
-65.97,-14.53,-37.24,-40.1,2.18,-17.81,-28.4,-28.59,13.73,-34.88,7
-65.97,-14.53,-38.53,-38.37,2.18,-17.81,-28.4,-28.59,13.67,-35.15,7
-65.97,-14.53,-38.53,-38.37,3.73,-18.08,-28.4,-28.59,13.18,-35.6,7
-65.97,-14.53,-38.53,-38.37,3.73,-18.08,-21.78,-28.2,12.95,-35.65,7
-66.82,-15.04,-38.53,-38.37,3.73,-18.08,-21.78,-28.2,13.01,-35.56,7
-66.82,-15.04,-35.52,-41.14,3.73,-18.08,-21.78,-28.2,13.11,-35.47,7
-66.82,-15.04,-35.52,-41.14,2.23,-18.72,-21.78,-28.2,13.15,-35.55,7
-66.82,-15.04,-35.52,-41.14,2.23,-18.72,-25.91,-29.2,12.66,-36.34,7
-65.43,-15.26,-35.52,-41.14,2.23,-18.72,-25.91,-29.2,12.42,-36.71,7
-65.43,-15.26,-37.33,-39.9,2.23,-18.72,-25.91,-29.2,12.07,-36.43,7
-65.43,-15.26,-37.33,-39.9,4.5,-20.06,-25.91,-29.2,11.38,-36.71,7
-65.43,-15.26,-37.33,-39.9,4.5,-20.06,-25.24,-30.38,11.66,-37.28,7
-64.32,-16.22,-37.33,-39.9,4.5,-20.06,-25.24,-30.38,12.04,-38.07,7
-64.32,-16.22,-38.6,-39.79,4.5,-20.06,-25.24,-30.38,11.98,-38.14,7
-64.32,-16.22,-38.6,-39.79,3.98,-20.42,-25.24,-30.38,12.0,-38.09,7
-64.32,-16.22,-38.6,-39.79,3.98,-20.42,-25.57,-30.81,12.41,-38.01,7
-64.54,-15.79,-38.6,-39.79,3.98,-20.42,-25.57,-30.81,12.45,-38.03,7
-64.54,-15.79,-37.96,-40.19,3.98,-20.42,-25.57,-30.81,12.51,-38.02,7
-64.54,-15.79,-37.96,-40.19,2.8,-20.52,-25.57,-30.81,12.59,-38.03,7
-64.54,-15.79,-37.96,-40.19,2.8,-20.52,-26.14,-30.27,12.68,-38.02,7
-63.91,-16.34,-37.96,-40.19,2.8,-20.52,-26.14,-30.27,12.72,-38.1,7
-63.91,-16.34,-37.66,-40.77,2.8,-20.52,-26.14,-30.27,12.63,-38.16,7
-63.91,-16.34,-37.66,-40.77,2.5,-19.91,-26.14,-30.27,12.66,-38.13,7
-63.91,-16.34,-37.66,-40.77,2.5,-19.91,-25.9,-31.0,12.72,-38.1,7
-64.9,-15.67,-37.66,-40.77,2.5,-19.91,-25.9,-31.0,12.66,-38.1,7
-64.9,-15.67,-37.53,-40.96,2.5,-19.91,-25.9,-31.0,12.84,-38.03,7
-64.9,-15.67,-37.53,-40.96,3.18,-20.04,-25.9,-31.0,13.01,-37.81,7
-64.9,-15.67,-37.53,-40.96,3.18,-20.04,-25.73,-30.83,12.82,-37.74,7
-64.61,-15.6,-37.53,-40.96,3.18,-20.04,-25.73,-30.83,12.91,-37.71,7
-64.61,-15.6,-38.91,-39.39,3.18,-20.04,-25.73,-30.83,12.87,-37.71,7
-64.61,-15.6,-38.91,-39.39,2.35,-19.97,-25.73,-30.83,12.77,-37.71,7
-64.61,-15.6,-38.91,-39.39,2.35,-19.97,-26.38,-30.74,12.66,-37.73,7
-64.43,-15.88,-38.91,-39.39,2.35,-19.97,-26.38,-30.74,12.69,-37.73,7
-64.43,-15.88,-38.5,-39.96,2.35,-19.97,-26.38,-30.74,12.56,-37.78,7
-64.43,-15.88,-38.5,-39.96,3.56,-19.72,-26.38,-30.74,12.6,-37.77,7
-64.43,-15.88,-38.5,-39.96,3.56,-19.72,-26.05,-30.42,12.5,-37.82,7
-65.38,-14.83,-38.5,-39.96,3.56,-19.72,-26.05,-30.42,12.52,-37.73,7
-65.38,-14.83,-38.29,-39.94,3.56,-19.72,-26.05,-30.42,12.37,-37.77,7
-65.38,-14.83,-38.29,-39.94,3.2,-19.72,-26.05,-30.42,12.4,-37.72,7
-65.38,-14.83,-38.29,-39.94,3.2,-19.72,-25.8,-30.86,12.39,-37.74,7
-64.93,-15.45,-38.29,-39.94,3.2,-19.72,-25.8,-30.86,12.3,-37.78,7
-64.93,-15.45,-38.38,-39.81,3.2,-19.72,-25.8,-30.86,12.38,-37.78,7
-64.93,-15.45,-38.38,-39.81,3.02,-20.1,-25.8,-30.86,12.41,-37.81,7
-64.93,-15.45,-38.38,-39.81,3.02,-20.1,-25.66,-30.43,12.41,-37.8,7
-65.48,-14.79,-38.38,-39.81,3.02,-20.1,-25.66,-30.43,12.24,-37.78,7
-65.48,-14.79,-37.57,-40.33,3.02,-20.1,-25.66,-30.43,12.2,-37.75,7
-65.48,-14.79,-37.57,-40.33,3.8,-20.74,-25.66,-30.43,12.01,-37.89,7
-65.48,-14.79,-37.57,-40.33,3.8,-20.74,-28.11,-29.88,12.12,-37.91,7
-64.84,-15.64,-37.57,-40.33,3.8,-20.74,-28.11,-29.88,11.9,-38.0,7
-64.84,-15.64,-37.48,-40.8,3.8,-20.74,-28.11,-29.88,11.9,-38.01,7
-64.84,-15.64,-37.48,-40.8,3.21,-20.13,-28.11,-29.88,11.92,-38.04,7
-64.84,-15.64,-37.48,-40.8,3.21,-20.13,-25.48,-30.33,11.9,-38.01,7
-64.62,-15.52,-37.48,-40.8,3.21,-20.13,-25.48,-30.33,11.9,-37.97,7
-64.62,-15.52,-37.7,-40.76,3.21,-20.13,-25.48,-30.33,11.84,-38.05,7
-64.62,-15.52,-37.7,-40.76,3.55,-20.29,-25.48,-30.33,11.84,-38.03,7
-64.62,-15.52,-37.7,-40.76,3.55,-20.29,-26.03,-30.53,11.8,-38.0,7
-64.74,-15.78,-37.7,-40.76,3.55,-20.29,-26.03,-30.53,11.84,-37.86,7
